Image,Prompt,MOS
deepai_11_11_0_1.jpg,"witch, using phone, city, realistic style",3.418004366073328
deepai_1_1_1_0.jpg,"cat, driving bike, wild, anime style",2.438638069320326
dreamStudio_3_0_0_1.jpg,"batman, having pizza, city, realistic style",2.200678730462853
dreamStudio_7_1_1_1.jpg,"woman, playing baseball, wild, realistic style",1.025307258582121
dreamStudio_7_9_0_1.jpg,"woman, wearing shirt, city, realistic style",0.0653473531298647
dreamStudio_0_7_0_0.jpg,"bird, wearing coat, city, anime style",1.5750448697514068
deepai_0_2_1_0.jpg,"bird, driving car, wild, anime style",2.6803007270463564
deepai_8_0_1_0.jpg,"woman, driving aircraft, wild, anime style",2.3292625590395697
deepai_6_10_1_1.jpg,"kid, using laptop, wild, realistic style",2.9951740676733123
dreamStudio_5_6_1_0.jpg,"teddy bear, using phone, wild, anime style",1.6987057304426356
dreamStudio_1_6_1_0.jpg,"cat, using phone, wild, anime style",1.5727667861184005
deepai_1_2_1_0.jpg,"cat, driving car, wild, anime style",2.919788543066456
dreamStudio_2_3_0_0.jpg,"dog, playing yoga, city, anime style",1.501376572808389
deepai_10_1_1_1.jpg,"demon, driving bike, wild, realistic style",4.733826607678727
deepai_4_13_0_0.jpg,"snoppy, wearing hat, city, anime style",3.353090726535936
deepai_0_8_0_0.jpg,"bird, playing yoga, city, anime style",2.6334824596092368
dreamStudio_0_1_0_1.jpg,"bird, playing baseball, city, realistic style",1.912454429555248
deepai_7_11_0_0.jpg,"man, using phone, city, anime style",2.9566369761604423
deepai_11_3_1_0.jpg,"witch, having hamburger, wild, anime style",2.7046839219941945
deepai_5_9_1_0.jpg,"teddy bear, using CD, wild, anime style",1.930721832272127
dreamStudio_3_6_1_1.jpg,"batman, using phone, wild, realistic style",1.8640905751459091
dreamStudio_4_7_1_0.jpg,"snoppy, wearing coat, wild, anime style",2.3723293732806066
deepai_11_8_1_1.jpg,"witch, playing yoga, wild, realistic style",2.35793184794063
deepai_0_0_0_1.jpg,"bird, driving aircraft, city, realistic style",4.159969360254004
dreamStudio_7_3_0_0.jpg,"woman, playing yoga, city, anime style",1.5728543899320089
dreamStudio_7_3_1_1.jpg,"woman, playing yoga, wild, realistic style",2.0665808671237005
deepai_7_0_0_1.jpg,"man, driving aircraft, city, realistic style",4.7996387232411415
deepai_8_11_1_0.jpg,"woman, using phone, wild, anime style",2.458275956999795
dreamStudio_2_7_1_1.jpg,"dog, wearing coat, wild, realistic style",1.8005307619048536
deepai_0_10_1_1.jpg,"bird, using laptop, wild, realistic style",2.878534379783441
deepai_10_7_1_1.jpg,"demon, playing football, wild, realistic style",2.853056497003065
dreamStudio_1_2_1_1.jpg,"cat, playing football, wild, realistic style",1.893555782906615
dreamStudio_7_9_1_0.jpg,"woman, wearing shirt, wild, anime style",0.5230552518228433
deepai_1_4_1_0.jpg,"cat, having icecream, wild, anime style",2.811922031598051
deepai_7_4_0_1.jpg,"man, having icecream, city, realistic style",3.161614359625016
deepai_4_7_0_1.jpg,"snoppy, playing football, city, realistic style",2.1468655058602453
deepai_11_11_0_0.jpg,"witch, using phone, city, anime style",3.0557805352103107
deepai_11_10_1_1.jpg,"witch, using laptop, wild, realistic style",3.1421845335372525
deepai_6_9_1_1.jpg,"kid, using CD, wild, realistic style",3.080003877608525
deepai_2_14_0_1.jpg,"dog, wearing shirt, city, realistic style",4.052053274936504
deepai_10_13_1_0.jpg,"demon, wearing hat, wild, anime style",2.279589021192974
dreamStudio_5_1_1_1.jpg,"teddy bear, playing baseball, wild, realistic style",2.379808221342409
dreamStudio_8_8_0_0.jpg,"alien, wearing hat, city, anime style",1.91430671017468
deepai_10_6_0_0.jpg,"demon, playing baseball, city, anime style",2.9004719124609823
dreamStudio_4_1_1_1.jpg,"snoppy, playing baseball, wild, realistic style",1.3696882791222396
dreamStudio_0_3_1_0.jpg,"bird, playing yoga, wild, anime style",0.244374454951509
dreamStudio_0_4_0_0.jpg,"bird, using CD, city, anime style",0.3827219913437977
dreamStudio_2_5_1_0.jpg,"dog, using laptop, wild, anime style",0.0
deepai_7_11_1_1.jpg,"man, using phone, wild, realistic style",2.690271739834527
deepai_5_2_1_0.jpg,"teddy bear, driving car, wild, anime style",2.960245947269184
deepai_11_13_0_0.jpg,"witch, wearing hat, city, anime style",3.132431168778041
dreamStudio_0_8_1_1.jpg,"bird, wearing hat, wild, realistic style",3.0561382131843926
dreamStudio_1_4_0_1.jpg,"cat, using CD, city, realistic style",1.8576963329368168
dreamStudio_3_9_0_0.jpg,"batman, wearing shirt, city, anime style",2.3897595657134976
dreamStudio_3_5_1_0.jpg,"batman, using laptop, wild, anime style",1.7184715988486992
dreamStudio_6_2_1_0.jpg,"man, playing football, wild, anime style",0.3404259554370622
deepai_6_14_1_1.jpg,"kid, wearing shirt, wild, realistic style",2.6725782497857677
deepai_1_2_0_1.jpg,"cat, driving car, city, realistic style",3.2109579068295258
dreamStudio_7_4_0_1.jpg,"woman, using CD, city, realistic style",0.7778861900671352
deepai_7_7_0_1.jpg,"man, playing football, city, realistic style",3.205538052990965
dreamStudio_7_6_0_0.jpg,"woman, using phone, city, anime style",2.658548577368768
deepai_10_4_1_1.jpg,"demon, having icecream, wild, realistic style",2.597428535320964
dreamStudio_6_7_1_0.jpg,"man, wearing coat, wild, anime style",1.8391287516169548
dreamStudio_5_4_0_1.jpg,"teddy bear, using CD, city, realistic style",1.7407227596103108
dreamStudio_2_2_1_0.jpg,"dog, playing football, wild, anime style",1.67218784846049
deepai_1_0_1_1.jpg,"cat, driving aircraft, wild, realistic style",3.91937154614685
deepai_6_0_0_1.jpg,"kid, driving aircraft, city, realistic style",4.326972474989733
deepai_11_2_1_0.jpg,"witch, driving car, wild, anime style",2.795129470140373
deepai_8_12_1_0.jpg,"woman, wearing coat, wild, anime style",2.981151657552118
deepai_2_7_0_0.jpg,"dog, playing football, city, anime style",3.032213378682538
dreamStudio_3_9_0_1.jpg,"batman, wearing shirt, city, realistic style",2.9170309883418963
deepai_6_2_1_0.jpg,"kid, driving car, wild, anime style",2.6684869266830984
dreamStudio_2_9_1_0.jpg,"dog, wearing shirt, wild, anime style",1.405972679236448
deepai_9_0_0_0.jpg,"alien, driving aircraft, city, anime style",3.362415078672566
deepai_2_6_0_1.jpg,"dog, playing baseball, city, realistic style",2.9599723065969545
deepai_10_5_1_0.jpg,"demon, having pizza, wild, anime style",2.647091991187731
dreamStudio_3_1_1_0.jpg,"batman, playing baseball, wild, anime style",0.0
deepai_1_10_1_0.jpg,"cat, using laptop, wild, anime style",2.954689768213242
deepai_7_6_1_0.jpg,"man, playing baseball, wild, anime style",3.114000050467705
deepai_8_9_1_1.jpg,"woman, using CD, wild, realistic style",3.124016645636525
dreamStudio_2_6_0_0.jpg,"dog, using phone, city, anime style",0.6212989995083149
deepai_6_7_0_1.jpg,"kid, playing football, city, realistic style",3.035827126922629
deepai_3_10_0_0.jpg,"batman, using laptop, city, anime style",3.153887369590602
deepai_2_11_1_1.jpg,"dog, using phone, wild, realistic style",3.329703586941285
deepai_7_2_1_0.jpg,"man, driving car, wild, anime style",2.4572562767927835
dreamStudio_0_7_0_1.jpg,"bird, wearing coat, city, realistic style",1.2790566945412811
dreamStudio_8_6_0_0.jpg,"alien, using phone, city, anime style",1.519423971180305
deepai_10_6_0_1.jpg,"demon, playing baseball, city, realistic style",3.0307056838826893
dreamStudio_7_0_1_1.jpg,"woman, having pizza, wild, realistic style",1.1597808555431774
deepai_0_9_1_0.jpg,"bird, using CD, wild, anime style",3.278513421292411
dreamStudio_8_5_0_1.jpg,"alien, using laptop, city, realistic style",1.7948514114282228
deepai_0_7_1_1.jpg,"bird, playing football, wild, realistic style",3.0434524751507066
deepai_4_13_0_1.jpg,"snoppy, wearing hat, city, realistic style",2.6813799664083926
deepai_3_5_1_0.jpg,"batman, having pizza, wild, anime style",3.660929480335993
dreamStudio_1_0_1_1.jpg,"cat, having pizza, wild, realistic style",1.516176276731957
deepai_3_14_0_1.jpg,"batman, wearing shirt, city, realistic style",4.060928389696384
deepai_2_14_0_0.jpg,"dog, wearing shirt, city, anime style",3.932313307275917
deepai_7_13_1_0.jpg,"man, wearing hat, wild, anime style",3.1207684261779645
dreamStudio_2_6_1_0.jpg,"dog, using phone, wild, anime style",0.4939116906372789
deepai_4_14_0_1.jpg,"snoppy, wearing shirt, city, realistic style",2.9270372114105587
dreamStudio_2_4_1_0.jpg,"dog, using CD, wild, anime style",0.7087625687802109
deepai_1_2_1_1.jpg,"cat, driving car, wild, realistic style",4.187626336861447
deepai_7_12_0_0.jpg,"man, wearing coat, city, anime style",3.2553573755029763
deepai_5_0_0_0.jpg,"teddy bear, driving aircraft, city, anime style",2.8637052215711987
deepai_11_14_1_0.jpg,"witch, wearing shirt, wild, anime style",3.243599567782988
deepai_6_13_1_1.jpg,"kid, wearing hat, wild, realistic style",3.3524743734660736
deepai_7_10_0_1.jpg,"man, using laptop, city, realistic style",3.6514819563548326
dreamStudio_6_2_1_1.jpg,"man, playing football, wild, realistic style",1.194123771103606
dreamStudio_2_8_0_0.jpg,"dog, wearing hat, city, anime style",1.5311689832778734
dreamStudio_2_4_1_1.jpg,"dog, using CD, wild, realistic style",1.5082737825382464
deepai_5_9_1_1.jpg,"teddy bear, using CD, wild, realistic style",3.066778004750098
dreamStudio_5_2_1_1.jpg,"teddy bear, playing football, wild, realistic style",2.1223064176758086
deepai_4_11_0_0.jpg,"snoppy, using phone, city, anime style",2.8406726437345307
dreamStudio_4_3_0_0.jpg,"snoppy, playing yoga, city, anime style",1.3802859880366325
dreamStudio_3_1_0_1.jpg,"batman, playing baseball, city, realistic style",1.7394649129452426
deepai_7_12_0_1.jpg,"man, wearing coat, city, realistic style",3.010083590210381
dreamStudio_1_6_0_0.jpg,"cat, using phone, city, anime style",1.2385205261344656
deepai_11_12_1_1.jpg,"witch, wearing coat, wild, realistic style",2.925775501701658
deepai_2_5_1_1.jpg,"dog, having pizza, wild, realistic style",3.3827217451295697
dreamStudio_0_1_1_1.jpg,"bird, playing baseball, wild, realistic style",1.806856415282595
deepai_3_4_1_1.jpg,"batman, having icecream, wild, realistic style",2.958521814636127
dreamStudio_4_4_1_1.jpg,"snoppy, using CD, wild, realistic style",0.2255610875511961
dreamStudio_6_9_0_1.jpg,"man, wearing shirt, city, realistic style",1.9651109541803915
deepai_7_13_0_1.jpg,"man, wearing hat, city, realistic style",4.607223336556273
dreamStudio_4_4_1_0.jpg,"snoppy, using CD, wild, anime style",0.357142961875818
dreamStudio_4_2_1_0.jpg,"snoppy, playing football, wild, anime style",0.008490800310405
deepai_0_10_1_0.jpg,"bird, using laptop, wild, anime style",2.7142423173161987
deepai_5_1_1_1.jpg,"teddy bear, driving bike, wild, realistic style",2.210641460826271
dreamStudio_1_4_1_0.jpg,"cat, using CD, wild, anime style",1.5481763824480197
dreamStudio_1_7_0_0.jpg,"cat, wearing coat, city, anime style",1.2693288598085584
dreamStudio_4_6_0_0.jpg,"snoppy, using phone, city, anime style",0.4766945980039747
dreamStudio_7_7_1_0.jpg,"woman, wearing coat, wild, anime style",2.086825817120173
dreamStudio_1_9_1_1.jpg,"cat, wearing shirt, wild, realistic style",2.287012044295131
deepai_3_7_1_1.jpg,"batman, playing football, wild, realistic style",3.358078168923784
deepai_6_2_0_1.jpg,"kid, driving car, city, realistic style",2.202310710629086
deepai_2_8_0_1.jpg,"dog, playing yoga, city, realistic style",2.705511841949165
dreamStudio_5_8_1_1.jpg,"teddy bear, wearing hat, wild, realistic style",1.956786520016941
dreamStudio_2_5_0_1.jpg,"dog, using laptop, city, realistic style",2.095401867222767
dreamStudio_3_6_1_0.jpg,"batman, using phone, wild, anime style",1.838285879157899
deepai_0_14_0_1.jpg,"bird, wearing shirt, city, realistic style",3.7092467706470655
deepai_7_3_1_0.jpg,"man, having hamburger, wild, anime style",2.359499101895504
deepai_9_8_0_1.jpg,"alien, playing yoga, city, realistic style",2.621363902522144
deepai_3_10_1_0.jpg,"batman, using laptop, wild, anime style",3.147459159471324
dreamStudio_1_1_0_0.jpg,"cat, playing baseball, city, anime style",1.9720182458900768
deepai_8_11_1_1.jpg,"woman, using phone, wild, realistic style",2.977643086303248
deepai_6_1_1_0.jpg,"kid, driving bike, wild, anime style",2.7658658089271424
deepai_5_0_1_0.jpg,"teddy bear, driving aircraft, wild, anime style",2.376584708508811
deepai_9_14_1_0.jpg,"alien, wearing shirt, wild, anime style",2.308940643970244
deepai_8_2_1_0.jpg,"woman, driving car, wild, anime style",2.609954932742875
deepai_9_0_1_0.jpg,"alien, driving aircraft, wild, anime style",3.001962501725639
deepai_10_14_1_0.jpg,"demon, wearing shirt, wild, anime style",2.9787041957267464
deepai_5_3_1_0.jpg,"teddy bear, having hamburger, wild, anime style",2.62691085246742
deepai_2_12_1_1.jpg,"dog, wearing coat, wild, realistic style",3.328766891308784
dreamStudio_6_6_1_0.jpg,"man, using phone, wild, anime style",0.1270278616456913
deepai_8_7_1_1.jpg,"woman, playing football, wild, realistic style",2.5236031606892677
deepai_1_8_0_0.jpg,"cat, playing yoga, city, anime style",2.729864278595828
dreamStudio_0_5_0_0.jpg,"bird, using laptop, city, anime style",1.1021340460391404
deepai_0_12_1_0.jpg,"bird, wearing coat, wild, anime style",3.602957099994629
deepai_6_1_1_1.jpg,"kid, driving bike, wild, realistic style",3.3618005867999745
deepai_9_4_1_0.jpg,"alien, having icecream, wild, anime style",2.933515583890572
deepai_1_2_0_0.jpg,"cat, driving car, city, anime style",3.135996942865934
deepai_8_6_1_0.jpg,"woman, playing baseball, wild, anime style",3.1191661613769366
dreamStudio_6_9_1_0.jpg,"man, wearing shirt, wild, anime style",2.804391315013344
deepai_1_3_0_0.jpg,"cat, having hamburger, city, anime style",2.308561794556081
deepai_2_11_0_0.jpg,"dog, using phone, city, anime style",3.2012423726004897
deepai_2_8_1_1.jpg,"dog, playing yoga, wild, realistic style",3.941698261927383
deepai_7_1_0_0.jpg,"man, driving bike, city, anime style",2.39732546040414
deepai_8_5_0_0.jpg,"woman, having pizza, city, anime style",3.1219857898886163
deepai_9_0_0_1.jpg,"alien, driving aircraft, city, realistic style",4.074428849489113
dreamStudio_7_9_1_1.jpg,"woman, wearing shirt, wild, realistic style",2.1513196735694904
dreamStudio_2_1_1_1.jpg,"dog, playing baseball, wild, realistic style",1.8064608138092704
dreamStudio_0_5_0_1.jpg,"bird, using laptop, city, realistic style",1.426088795637163
deepai_4_3_0_0.jpg,"snoppy, having hamburger, city, anime style",2.790856529983844
deepai_2_1_1_0.jpg,"dog, driving bike, wild, anime style",3.340079324272016
deepai_1_6_1_1.jpg,"cat, playing baseball, wild, realistic style",2.2012977037823984
dreamStudio_5_4_1_1.jpg,"teddy bear, using CD, wild, realistic style",1.9091143219873856
deepai_0_8_1_0.jpg,"bird, playing yoga, wild, anime style",2.4279722965847936
dreamStudio_7_5_0_0.jpg,"woman, using laptop, city, anime style",1.5478824844232255
deepai_8_2_0_0.jpg,"woman, driving car, city, anime style",2.7669542773998432
deepai_1_8_1_1.jpg,"cat, playing yoga, wild, realistic style",2.513355404085131
dreamStudio_5_0_0_1.jpg,"teddy bear, having pizza, city, realistic style",1.9527991950366117
deepai_2_9_1_1.jpg,"dog, using CD, wild, realistic style",3.1955616120699277
deepai_7_2_1_1.jpg,"man, driving car, wild, realistic style",3.3488478296035638
deepai_5_8_1_0.jpg,"teddy bear, playing yoga, wild, anime style",2.7266301270214743
deepai_3_8_0_0.jpg,"batman, playing yoga, city, anime style",3.919411533558691
dreamStudio_4_5_1_1.jpg,"snoppy, using laptop, wild, realistic style",0.6058618644677124
deepai_10_0_0_1.jpg,"demon, driving aircraft, city, realistic style",5.0
deepai_3_8_1_0.jpg,"batman, playing yoga, wild, anime style",2.5571374061668664
deepai_3_11_1_0.jpg,"batman, using phone, wild, anime style",2.7283354119320564
deepai_10_2_0_1.jpg,"demon, driving car, city, realistic style",3.3537951785381392
deepai_10_8_1_1.jpg,"demon, playing yoga, wild, realistic style",2.74374665919574
deepai_3_8_1_1.jpg,"batman, playing yoga, wild, realistic style",2.8586809687821217
deepai_3_7_1_0.jpg,"batman, playing football, wild, anime style",2.9225624285983187
deepai_9_10_1_0.jpg,"alien, using laptop, wild, anime style",2.575683320080231
deepai_3_4_0_1.jpg,"batman, having icecream, city, realistic style",3.179692455079756
deepai_3_10_1_1.jpg,"batman, using laptop, wild, realistic style",3.4373668139493336
dreamStudio_4_3_0_1.jpg,"snoppy, playing yoga, city, realistic style",1.4388633354555282
dreamStudio_5_6_0_1.jpg,"teddy bear, using phone, city, realistic style",1.6443954615708634
deepai_4_11_0_1.jpg,"snoppy, using phone, city, realistic style",2.8039145280967444
deepai_9_14_0_1.jpg,"alien, wearing shirt, city, realistic style",3.6465895473361822
deepai_0_12_1_1.jpg,"bird, wearing coat, wild, realistic style",3.367134900737525
deepai_4_7_0_0.jpg,"snoppy, playing football, city, anime style",3.0397515252466745
deepai_5_6_1_0.jpg,"teddy bear, playing baseball, wild, anime style",2.100385637057428
deepai_10_0_0_0.jpg,"demon, driving aircraft, city, anime style",3.0786193542293656
dreamStudio_8_9_0_0.jpg,"alien, wearing shirt, city, anime style",1.4402272437316934
deepai_5_10_1_0.jpg,"teddy bear, using laptop, wild, anime style",2.6609281037976142
deepai_3_2_1_1.jpg,"batman, driving car, wild, realistic style",3.296101605501498
deepai_7_8_1_0.jpg,"man, playing yoga, wild, anime style",2.143885326117197
deepai_6_13_0_1.jpg,"kid, wearing hat, city, realistic style",3.118111660390578
deepai_9_13_1_0.jpg,"alien, wearing hat, wild, anime style",2.2624216406247504
deepai_1_10_1_1.jpg,"cat, using laptop, wild, realistic style",2.304444393609687
deepai_9_3_1_0.jpg,"alien, having hamburger, wild, anime style",2.568051289124297
dreamStudio_2_3_0_1.jpg,"dog, playing yoga, city, realistic style",1.192765135501365
deepai_2_14_1_1.jpg,"dog, wearing shirt, wild, realistic style",3.1332438396968483
dreamStudio_3_7_1_0.jpg,"batman, wearing coat, wild, anime style",1.9503297084781532
deepai_3_2_0_0.jpg,"batman, driving car, city, anime style",3.483868244117217
dreamStudio_0_4_0_1.jpg,"bird, using CD, city, realistic style",2.330297948369773
deepai_1_3_1_0.jpg,"cat, having hamburger, wild, anime style",2.7721866529989785
deepai_6_5_0_0.jpg,"kid, having pizza, city, anime style",3.471001352821532
deepai_10_1_0_0.jpg,"demon, driving bike, city, anime style",3.317391332254931
dreamStudio_8_6_0_1.jpg,"alien, using phone, city, realistic style",0.9631859623740802
deepai_11_3_0_1.jpg,"witch, having hamburger, city, realistic style",2.760250627477103
dreamStudio_0_2_0_0.jpg,"bird, playing football, city, anime style",1.3983363961593775
deepai_6_10_0_1.jpg,"kid, using laptop, city, realistic style",2.9311542844980027
deepai_0_4_0_1.jpg,"bird, having icecream, city, realistic style",2.4629856966610832
deepai_11_9_0_0.jpg,"witch, using CD, city, anime style",2.085660383574618
deepai_1_0_1_0.jpg,"cat, driving aircraft, wild, anime style",3.2830132385885658
deepai_8_10_0_1.jpg,"woman, using laptop, city, realistic style",3.314756034439703
dreamStudio_5_0_1_1.jpg,"teddy bear, having pizza, wild, realistic style",1.871349418862749
deepai_7_8_0_1.jpg,"man, playing yoga, city, realistic style",2.0000551764898478
dreamStudio_4_7_1_1.jpg,"snoppy, wearing coat, wild, realistic style",1.7432286666450123
deepai_3_6_0_1.jpg,"batman, playing baseball, city, realistic style",4.754489838164117
deepai_2_3_0_0.jpg,"dog, having hamburger, city, anime style",3.1743896910941927
deepai_8_12_1_1.jpg,"woman, wearing coat, wild, realistic style",3.363829118406436
deepai_4_12_0_1.jpg,"snoppy, wearing coat, city, realistic style",2.57434709871222
deepai_10_12_1_1.jpg,"demon, wearing coat, wild, realistic style",4.8777034274457725
deepai_9_4_0_0.jpg,"alien, having icecream, city, anime style",2.153327683465864
dreamStudio_3_2_1_1.jpg,"batman, playing football, wild, realistic style",2.226629537115995
deepai_9_12_1_0.jpg,"alien, wearing coat, wild, anime style",2.8171400114540277
dreamStudio_6_2_0_1.jpg,"man, playing football, city, realistic style",1.6093064004342217
dreamStudio_1_8_0_0.jpg,"cat, wearing hat, city, anime style",2.00775527126692
dreamStudio_4_7_0_1.jpg,"snoppy, wearing coat, city, realistic style",1.2662631397406592
dreamStudio_3_6_0_0.jpg,"batman, using phone, city, anime style",1.6756127401579377
dreamStudio_4_5_0_1.jpg,"snoppy, using laptop, city, realistic style",0.5429391250171022
deepai_7_13_0_0.jpg,"man, wearing hat, city, anime style",2.627433488405267
dreamStudio_8_7_1_0.jpg,"alien, wearing coat, wild, anime style",0.2299619766836053
dreamStudio_5_7_0_0.jpg,"teddy bear, wearing coat, city, anime style",2.552294770431649
deepai_5_13_1_1.jpg,"teddy bear, wearing hat, wild, realistic style",2.384093010859288
dreamStudio_8_0_1_1.jpg,"alien, having pizza, wild, realistic style",2.290224560637543
dreamStudio_5_5_1_0.jpg,"teddy bear, using laptop, wild, anime style",1.6545504477288977
dreamStudio_7_0_0_1.jpg,"woman, having pizza, city, realistic style",2.2936069185403407
dreamStudio_0_6_0_1.jpg,"bird, using phone, city, realistic style",0.4951009162964396
deepai_6_4_1_1.jpg,"kid, having icecream, wild, realistic style",3.467604863109257
deepai_2_4_1_0.jpg,"dog, having icecream, wild, anime style",2.7943480530653164
deepai_3_12_0_1.jpg,"batman, wearing coat, city, realistic style",3.521792053953248
deepai_8_8_0_0.jpg,"woman, playing yoga, city, anime style",2.3102701826104
deepai_0_8_1_1.jpg,"bird, playing yoga, wild, realistic style",1.6631885099764177
deepai_0_6_0_0.jpg,"bird, playing baseball, city, anime style",2.8894452529900434
deepai_2_8_1_0.jpg,"dog, playing yoga, wild, anime style",3.939044940215048
deepai_3_5_0_0.jpg,"batman, having pizza, city, anime style",2.9228456878823565
dreamStudio_1_3_0_0.jpg,"cat, playing yoga, city, anime style",1.8954734749229476
dreamStudio_2_5_0_0.jpg,"dog, using laptop, city, anime style",1.469804069660975
deepai_7_9_1_0.jpg,"man, using CD, wild, anime style",3.119349020801104
dreamStudio_6_5_1_0.jpg,"man, using laptop, wild, anime style",2.0129468065850507
deepai_6_12_0_0.jpg,"kid, wearing coat, city, anime style",2.8035439611073336
deepai_8_3_0_1.jpg,"woman, having hamburger, city, realistic style",1.9244608434635508
deepai_6_8_1_0.jpg,"kid, playing yoga, wild, anime style",2.9945510322994364
deepai_11_7_0_1.jpg,"witch, playing football, city, realistic style",2.581591842370296
deepai_2_3_1_1.jpg,"dog, having hamburger, wild, realistic style",2.878035072591181
deepai_11_12_1_0.jpg,"witch, wearing coat, wild, anime style",2.6763420034855376
dreamStudio_0_0_1_1.jpg,"bird, having pizza, wild, realistic style",2.3128865714848006
dreamStudio_2_3_1_1.jpg,"dog, playing yoga, wild, realistic style",1.932730695037664
deepai_6_10_1_0.jpg,"kid, using laptop, wild, anime style",2.353067325264472
dreamStudio_2_4_0_1.jpg,"dog, using CD, city, realistic style",1.5367059572847517
dreamStudio_5_7_1_1.jpg,"teddy bear, wearing coat, wild, realistic style",1.410930667335621
dreamStudio_5_2_0_1.jpg,"teddy bear, playing football, city, realistic style",0.6796589950064874
deepai_11_1_1_0.jpg,"witch, driving bike, wild, anime style",2.9885622741091584
deepai_7_14_1_1.jpg,"man, wearing shirt, wild, realistic style",3.325960058419524
deepai_5_5_1_1.jpg,"teddy bear, having pizza, wild, realistic style",2.691815559426226
deepai_8_14_1_0.jpg,"woman, wearing shirt, wild, anime style",2.576886120364101
deepai_10_14_0_0.jpg,"demon, wearing shirt, city, anime style",2.702524139257621
dreamStudio_5_1_0_0.jpg,"teddy bear, playing baseball, city, anime style",2.124192109020657
dreamStudio_6_6_0_0.jpg,"man, using phone, city, anime style",0.3910982622794382
deepai_9_2_1_1.jpg,"alien, driving car, wild, realistic style",3.468469235715027
deepai_7_14_0_1.jpg,"man, wearing shirt, city, realistic style",4.26029501151568
deepai_6_10_0_0.jpg,"kid, using laptop, city, anime style",2.8350884200200053
deepai_9_10_0_1.jpg,"alien, using laptop, city, realistic style",3.829408646526677
deepai_4_0_1_1.jpg,"snoppy, driving aircraft, wild, realistic style",2.314385594358753
deepai_5_11_1_1.jpg,"teddy bear, using phone, wild, realistic style",3.0075847554046784
deepai_10_14_1_1.jpg,"demon, wearing shirt, wild, realistic style",3.520575375851976
deepai_8_0_1_1.jpg,"woman, driving aircraft, wild, realistic style",3.986808698071111
deepai_11_6_1_1.jpg,"witch, playing baseball, wild, realistic style",3.3641863325886576
deepai_8_4_0_1.jpg,"woman, having icecream, city, realistic style",2.597195796571933
deepai_10_12_0_1.jpg,"demon, wearing coat, city, realistic style",3.063561068602925
dreamStudio_6_1_0_0.jpg,"man, playing baseball, city, anime style",1.997680755475142
deepai_10_0_1_0.jpg,"demon, driving aircraft, wild, anime style",3.030489542581559
deepai_5_7_1_0.jpg,"teddy bear, playing football, wild, anime style",3.2637903246912674
dreamStudio_5_1_1_0.jpg,"teddy bear, playing baseball, wild, anime style",1.2503975492622437
dreamStudio_3_8_1_1.jpg,"batman, wearing hat, wild, realistic style",1.8836778366727824
dreamStudio_6_2_0_0.jpg,"man, playing football, city, anime style",2.7065505983567864
deepai_0_1_0_0.jpg,"bird, driving bike, city, anime style",2.6468698299611035
dreamStudio_6_5_1_1.jpg,"man, using laptop, wild, realistic style",1.4321909393765384
deepai_11_7_1_1.jpg,"witch, playing football, wild, realistic style",2.615957339424737
deepai_6_13_0_0.jpg,"kid, wearing hat, city, anime style",3.4377702344793915
deepai_1_13_0_1.jpg,"cat, wearing hat, city, realistic style",2.589072847313763
deepai_5_0_1_1.jpg,"teddy bear, driving aircraft, wild, realistic style",2.4272653299504947
deepai_6_0_0_0.jpg,"kid, driving aircraft, city, anime style",2.694940639214812
dreamStudio_1_3_1_0.jpg,"cat, playing yoga, wild, anime style",1.1390567623141024
deepai_8_6_1_1.jpg,"woman, playing baseball, wild, realistic style",2.846522424707029
deepai_4_14_1_1.jpg,"snoppy, wearing shirt, wild, realistic style",1.665117755668704
dreamStudio_2_1_0_0.jpg,"dog, playing baseball, city, anime style",1.2709552744736223
dreamStudio_5_3_1_0.jpg,"teddy bear, playing yoga, wild, anime style",2.19389510571643
deepai_0_0_1_0.jpg,"bird, driving aircraft, wild, anime style",3.4862347848568365
deepai_0_11_1_1.jpg,"bird, using phone, wild, realistic style",2.3602495612350465
deepai_8_10_1_1.jpg,"woman, using laptop, wild, realistic style",2.817816219787151
dreamStudio_5_1_0_1.jpg,"teddy bear, playing baseball, city, realistic style",2.123548458543786
dreamStudio_1_5_1_0.jpg,"cat, using laptop, wild, anime style",1.287783602972718
deepai_10_5_0_1.jpg,"demon, having pizza, city, realistic style",2.54259082120544
deepai_10_13_0_0.jpg,"demon, wearing hat, city, anime style",3.223602309039632
deepai_11_3_0_0.jpg,"witch, having hamburger, city, anime style",2.8996768464705007
deepai_6_12_0_1.jpg,"kid, wearing coat, city, realistic style",3.345186928329724
deepai_7_1_1_1.jpg,"man, driving bike, wild, realistic style",2.847384669474931
dreamStudio_6_9_1_1.jpg,"man, wearing shirt, wild, realistic style",1.803817233145449
dreamStudio_2_2_0_1.jpg,"dog, playing football, city, realistic style",0.0
dreamStudio_6_0_0_0.jpg,"man, having pizza, city, anime style",2.682676000930225
deepai_1_6_1_0.jpg,"cat, playing baseball, wild, anime style",2.919869927944069
dreamStudio_4_9_0_0.jpg,"snoppy, wearing shirt, city, anime style",0.0
deepai_2_9_1_0.jpg,"dog, using CD, wild, anime style",2.86717999259351
deepai_4_8_0_0.jpg,"snoppy, playing yoga, city, anime style",2.304563640344349
dreamStudio_4_8_1_1.jpg,"snoppy, wearing hat, wild, realistic style",2.0067236483066515
